Strain,Fx,Fz
-0.500383403839201,-0.0950084457705402,0.0545346478050351
-0.490383403839201,-0.0854721103389372,0.04986346874803
-0.480383403839201,-0.0800192576600563,0.0463532252685697
-0.470383403839201,-0.0745224292651836,0.0437214748069581
-0.459383403839201,-0.0687557765034,0.0403854612311737
-0.449383403839201,-0.0639875138855268,0.0378325939540105
-0.439383403839201,-0.0588332809357347,0.0353027572341915
-0.429383403839201,-0.0547275713379852,0.0328698960124754
-0.419383403839201,-0.0512942169492093,0.0307088430514182
-0.409383403839201,-0.0468755471060403,0.0284147562604065
-0.399383403839201,-0.0422578598645109,0.0259453972144231
-0.389383403839201,-0.0392912775099756,0.0241960330482036
-0.378383403839201,-0.0359807299724871,0.0222669146234013
-0.368383403839201,-0.0328637052517084,0.0204521656087527
-0.358383403839201,-0.0296870130517778,0.0191396033132062
-0.348383403839201,-0.0269701948385143,0.0175444909094511
-0.338383403839201,-0.0253785023083383,0.0161429668370948
-0.328383403839201,-0.0220658257178139,0.0145628415214261
-0.318383403839201,-0.0208778849662954,0.0138930784341592
-0.308383403839201,-0.0184334498526099,0.0118970930398456
-0.297383403839201,-0.0163031076194316,0.0108138768913477
-0.287383403839201,-0.0146716479382062,0.009566476386631
-0.277383403839201,-0.0133828481494155,0.00886300770848243
-0.267383403839201,-0.0122755742864187,0.00827618013671811
-0.257383403839201,-0.0105273435593761,0.00730678665073629
-0.247383403839201,-0.00943586254787374,0.00630367158818627
-0.237383403839201,-0.00846112643548601,0.00602980376303207
-0.226383403839201,-0.00796288386262441,0.00526280841398833
-0.216383403839201,-0.006433777000279,0.00470875522412793
-0.206383403839201,-0.00585667716132122,0.00414083251208252
-0.196383403839201,-0.00535253451256476,0.00357107666407914
-0.186383403839201,-0.00458276099776912,0.00285872887842679
-0.176383403839201,-0.00388408083105274,0.00289863426846603
-0.166383403839201,-0.00350759800826056,0.00217254300669805
-0.156383403839201,-0.00373318172805715,0.002065
-0.145383403839201,-0.00302933739188907,0.00189927628716746
-0.135383403839201,-0.00270606891453411,0.0014025728385977
-0.125383403839201,-0.00177571744371783,0.00136584071164416
-0.115383403839201,-0.00199974881948547,0.00104536050607701
-0.105383403839201,-0.00181065429503503,0.000958997150157398
-0.0953834038392013,-0.000912517735127548,0.000994858196689426
-0.0853834038392012,-0.0015841372939716,0.000497746945104752
-0.0743834038392013,-0.00140578731184204,0.000397007640460845
-0.0643834038392012,-0.000428305359257789,0.00048606954573625
-0.0543834038392013,-0.000855059388321322,0.000476499999999999
-0.0443834038392013,-0.000753185067813853,0.000376788978782509
-0.0343834038392013,-0.000863477830550885,6.97514859354731e-05
-0.0243834038392013,-0.000629756498127097,-7.91407955492238e-05
-0.0143834038392012,-4.42259795039963e-05,0.000217280719105248
-0.00438340383920125,-0.000441235242899667,-9.47326336375523e-05
0.00661659616079875,-0.000190294366660003,7.70795676437001e-05
0.0166165961607988,-0.000285995219657447,8.83844735507051e-05
0.0266165961607988,-0.000143368673694844,0.000242446642829117
0.0366165961607988,0.000171735419719259,0.000180087250400919
0.0466165961607988,0.000471644383535761,0.000115443518845288
0.0566165961607987,0.000465513868327364,0.000144513593332073
0.0666165961607988,0.00077352700589409,1.00424554006356e-05
0.0766165961607987,0.000572582494361102,0.000424415922962333
0.0876165961607988,0.00113708650398949,0.000157620900571021
0.0976165961607988,0.00153230013125677,0.000282900378169507
0.107616596160799,0.0011741896577926,0.000740636751961931
0.117616596160799,0.00131243488798651,0.00100673273052246
0.127616596160799,0.00214603518095873,0.000748564922125782
0.137616596160799,0.00220386375514646,0.00121345783146659
0.147616596160799,0.00216456217863393,0.00120125420525568
0.158616596160799,0.00272481538823563,0.00143473926533666
0.168616596160799,0.00340539126489998,0.00185115979290902
0.178616596160799,0.00385296643355323,0.00203254117818447
0.188616596160799,0.0040926642453811,0.00234081402340698
0.198616596160799,0.00448203243842419,0.002859
0.208616596160799,0.00547096516589192,0.00303188169471045
0.218616596160799,0.00590494455503564,0.00347077956706911
0.228616596160799,0.0066680906811097,0.00423389437137986
0.239616596160799,0.00854948064707138,0.00489466961131857
0.249616596160799,0.00897630271810749,0.00505505165488161
0.259616596160799,0.0100447700644817,0.00592703641302308
0.269616596160799,0.011144295741587,0.00676861622556476
0.279616596160799,0.012204120034586,0.00763742088857232
0.289616596160799,0.0143713932122419,0.00810825173553632
0.299616596160799,0.015816268821399,0.00957765673618615
0.310616596160799,0.0181787758827315,0.0106384751092884
0.320616596160799,0.0206109302363836,0.0116037093470768
0.330616596160799,0.022328174661986,0.0127137017852453
0.340616596160799,0.0242887967639886,0.0140919198933744
0.350616596160799,0.0273721946386337,0.0153822260026966
0.360616596160799,0.0296464831166906,0.0168863752873849
0.370616596160799,0.0324638057918237,0.0183186266734715
0.380616596160799,0.0360677332090645,0.0202759685492453
0.391616596160799,0.0389648956673682,0.0218837595547842
0.401616596160799,0.0436433776132775,0.0241871861311726
0.411616596160799,0.0467813473891101,0.0260312293996729
0.421616596160799,0.051009727605105,0.0283513531129334
0.431616596160799,0.0545258886125974,0.0300899527660028
0.441616596160799,0.0591712030586005,0.0325342732121568
0.451616596160799,0.0641989581516499,0.0352830138430089
0.461616596160799,0.0688496355610911,0.0374798447996212
0.472616596160799,0.0766140864240795,0.0413746694320542
0.482616596160799,0.0810569278313208,0.0431892682083526
0.492616596160799,0.0877380566335544,0.0472110793942123
0.502616596160799,0.0955414512805125,0.0508575940130001
