Strain, Fx, Fz 
-3.16969799935697e-01, -1.69837640896317e-01, 6.93217329037121e-02 
-3.10566369633966e-01, -1.50621821932153e-01, 5.94012500756453e-02 
-3.04162939332235e-01, -1.40019707179425e-01, 5.28211187351042e-02 
-2.97759509030503e-01, -1.26837258292768e-01, 4.51653088082073e-02 
-2.91356078728772e-01, -1.15527523614276e-01, 3.85985678982200e-02 
-2.84952648427041e-01, -1.07755549419643e-01, 3.40819550082322e-02 
-2.78549218125310e-01, -1.01523931978905e-01, 3.06969824331415e-02 
-2.72145787823578e-01, -9.32988110984804e-02, 2.65377370301101e-02 
-2.65742357521847e-01, -8.27216137481771e-02, 2.14511320419130e-02 
-2.59338927220116e-01, -7.22934892586602e-02, 1.67018145674272e-02 
-2.52935496918385e-01, -6.61671865309833e-02, 1.40288411493428e-02 
-2.46532066616653e-01, -6.18740640824311e-02, 1.24740686655667e-02 
-2.40128636314922e-01, -5.78665355670177e-02, 1.10135698569409e-02 
-2.33725206013191e-01, -5.40496679279293e-02, 9.52678500084578e-03 
-2.27321775711460e-01, -4.84277831063987e-02, 7.40645004179255e-03 
-2.20918345409728e-01, -4.41837989809219e-02, 5.84951964596527e-03 
-2.14514915107997e-01, -4.14433583202913e-02, 4.93242402336345e-03 
-2.08111484806266e-01, -3.82761710552754e-02, 4.15718656924949e-03 
-2.01708054504535e-01, -3.51313458389246e-02, 3.46996843697637e-03 
-1.95304624202803e-01, -3.30998057872336e-02, 2.90316938391722e-03 
-1.88901193901072e-01, -3.05637850493070e-02, 2.30091899876581e-03 
-1.82497763599341e-01, -2.74277061688968e-02, 1.65693319728574e-03 
-1.76094333297610e-01, -2.56271037837611e-02, 1.15236296995252e-03 
-1.69690902995878e-01, -2.40127034613315e-02, 7.15568697687706e-04 
-1.63287472694147e-01, -2.20011715532277e-02, 3.12453130495723e-04 
-1.56884042392416e-01, -2.04288636285622e-02, 2.53933532973726e-05 
-1.50480612090685e-01, -1.91794975642787e-02, -1.62509544558747e-04 
