Strain, Fx, Fz 
-4.51044993626049e-01, -1.47064614591974e-01, -6.38067424070268e-02 
-4.41932973552796e-01, -1.28446964723668e-01, -5.96516364681648e-02 
-4.32820953479542e-01, -1.16815754337464e-01, -5.74640832056699e-02 
-4.23708933406289e-01, -1.04715764620632e-01, -5.48172015645475e-02 
-4.14596913333035e-01, -9.27865899648382e-02, -5.10487275067301e-02 
-4.05484893259782e-01, -8.35682540380405e-02, -4.79882474045234e-02 
-3.96372873186528e-01, -7.52751558701252e-02, -4.50713585323723e-02 
-3.87260853113275e-01, -6.97177283696091e-02, -4.26707201274902e-02 
-3.78148833040021e-01, -6.38411386152029e-02, -3.99390297834501e-02 
-3.69036812966768e-01, -5.69849913400181e-02, -3.63468875315123e-02 
-3.59924792893514e-01, -5.21919907997076e-02, -3.34493402869430e-02 
-3.50812772820261e-01, -4.85830188371237e-02, -3.16959352551254e-02 
-3.41700752747007e-01, -4.52566883106688e-02, -2.99285777394237e-02 
-3.32588732673754e-01, -4.16067112063682e-02, -2.76372552634724e-02 
-3.23476712600500e-01, -3.76580346278192e-02, -2.47835232198868e-02 
-3.14364692527247e-01, -3.50095609817888e-02, -2.30405730025583e-02 
-3.05252672453993e-01, -3.28276426612911e-02, -2.15418626284285e-02 
-2.96140652380739e-01, -3.09547893350874e-02, -2.00534262371087e-02 
-2.87028632307486e-01, -2.85499433533784e-02, -1.83393077661359e-02 
-2.77916612234232e-01, -2.55878136390990e-02, -1.61195938256411e-02 
-2.68804592160979e-01, -2.34416974701782e-02, -1.45510796871969e-02 
-2.59692572087725e-01, -2.20223875160897e-02, -1.35287193139645e-02 
-2.50580552014472e-01, -2.10824150941737e-02, -1.26000047091666e-02 
-2.41468531941218e-01, -1.98441191321552e-02, -1.17308142263319e-02 
-2.32356511867965e-01, -1.85445943448952e-02, -1.10122281074851e-02 
-2.23244491794711e-01, -1.72393942711651e-02, -1.00281831480494e-02 
-2.14132471721458e-01, -1.57623113044552e-02, -8.27656247493451e-03 
-2.05020451648204e-01, -1.46642537327083e-02, -7.57357738264974e-03 
-1.95908431574951e-01, -1.41298686897020e-02, -7.22849875397339e-03 
-1.86796411501697e-01, -1.33963808083059e-02, -6.70703657286125e-03 
-1.77684391428444e-01, -1.23326128979215e-02, -6.09606273943837e-03 
-1.68572371355190e-01, -1.11540409168267e-02, -4.74632568354570e-03 
-1.59460351281937e-01, -1.04438996469818e-02, -4.02242824402081e-03 
-1.50348331208683e-01, -9.71915369823844e-03, -3.27752432749968e-03 
-1.41236311135430e-01, -8.91989245362158e-03, -2.92081461752612e-03 
-1.32124291062176e-01, -8.25839281114369e-03, -2.56440804507584e-03 
-1.23012270988923e-01, -7.31533069992309e-03, -1.98321960123038e-03 
-1.13900250915669e-01, -7.21228184014551e-03, -1.74735197592061e-03 
-1.04788230842416e-01, -6.41270089167341e-03, -1.21305982721169e-03 
-9.56762107691620e-02, -5.92099616782414e-03, -8.74671467054874e-04 
-8.65641906959085e-02, -5.35597877735851e-03, -7.60805734400150e-04 
-7.74521706226550e-02, -4.45451958333274e-03, -8.10277877899094e-04 
-6.83401505494015e-02, -4.12371480000190e-03, -5.67980975879571e-04 
-5.92281304761479e-02, -3.80205004399879e-03, -2.38332087088308e-04 
-5.01161104028944e-02, -3.21267825472450e-03, 2.39513848709818e-05 
-4.10040903296409e-02, -2.59705759971813e-03, 8.58435308592059e-05 
-3.18920702563874e-02, -1.85862606183648e-03, -4.20433797071150e-05 
-2.27800501831338e-02, -1.16720308417135e-03, -1.39603313150442e-04 
-1.36680301098803e-02, -5.54999608462239e-04, 5.16308667208691e-06 
-4.55601003662684e-03, -1.89011365776860e-04, 7.49590299565020e-06 
4.55601003662669e-03, 1.89011365776851e-04, -7.49590299565193e-06 
1.36680301098803e-02, 9.07110569923838e-04, -1.53818594280920e-04 
