Strain, Fx, Fz 
-3.07860611251122e-01, -6.88769354353037e-01, 9.12917615619611e-01 
-3.01641204963221e-01, -6.15107699062551e-01, 8.22292624647991e-01 
-2.95421798675320e-01, -5.61335137250219e-01, 7.51806064950466e-01 
-2.89202392387418e-01, -5.03264745028667e-01, 6.77380980824789e-01 
-2.82982986099517e-01, -4.49811610457278e-01, 6.10101068280251e-01 
-2.76763579811615e-01, -4.10324227858255e-01, 5.58899695381996e-01 
-2.70544173523714e-01, -3.79431747817283e-01, 5.18948569095135e-01 
-2.64324767235812e-01, -3.42078007455109e-01, 4.70593502704087e-01 
-2.58105360947911e-01, -2.89268006557529e-01, 4.01728059628954e-01 
-2.51885954660009e-01, -2.57139403937582e-01, 3.59677238603480e-01 
-2.45666548372108e-01, -2.35856496776295e-01, 3.31782632596306e-01 
-2.39447142084206e-01, -2.17795616628814e-01, 3.07887049093994e-01 
-2.33227735796305e-01, -2.00171666543373e-01, 2.84155474548134e-01 
-2.27008329508403e-01, -1.84817648224935e-01, 2.63052674172257e-01 
-2.20788923220502e-01, -1.69056529406878e-01, 2.41321898346785e-01 
-2.14569516932601e-01, -1.50365775860343e-01, 2.15909041817220e-01 
-2.08350110644699e-01, -1.31443793994112e-01, 1.90198683112179e-01 
-2.02130704356798e-01, -1.16893078826564e-01, 1.69877901802726e-01 
-1.95911298068896e-01, -1.06366977868242e-01, 1.54850431655356e-01 
-1.89691891780995e-01, -9.76085999586630e-02, 1.42563213984557e-01 
-1.83472485493093e-01, -9.02633924142940e-02, 1.32187370987564e-01 
-1.77253079205192e-01, -8.33638047998767e-02, 1.22097830618680e-01 
-1.71033672917290e-01, -7.49634712723872e-02, 1.09759933999057e-01 
-1.64814266629389e-01, -6.51794288451968e-02, 9.58210495333527e-02 
-1.58594860341487e-01, -5.77485020602454e-02, 8.52984528160289e-02 
-1.52375454053586e-01, -5.23616882851839e-02, 7.74503236338507e-02 
-1.46156047765684e-01, -4.75974090385189e-02, 7.01753920915590e-02 
-1.39936641477783e-01, -4.37260245578215e-02, 6.39541436840852e-02 
