Strain, Tx, Tz 
-3.07860611251122e-01, -7.41431770121206e+00, 9.82718118112936e+00 
-3.01641204963221e-01, -6.62138039749908e+00, 8.85164057310652e+00 
-2.95421798675320e-01, -6.04254097271198e+00, 8.09288186242929e+00 
-2.89202392387418e-01, -5.41743717817832e+00, 7.29172656253137e+00 
-2.82982986099517e-01, -4.84203625574590e+00, 6.56748608440568e+00 
-2.76763579811615e-01, -4.41697088672484e+00, 6.01632444661406e+00 
-2.70544173523714e-01, -4.08442609483690e+00, 5.58626706827693e+00 
-2.64324767235812e-01, -3.68232850349751e+00, 5.06574474477258e+00 
-2.58105360947911e-01, -3.11385064950858e+00, 4.32443668516332e+00 
-2.51885954660009e-01, -2.76799950846293e+00, 3.87177695994583e+00 
-2.45666548372108e-01, -2.53889780075497e+00, 3.57150304418547e+00 
-2.39447142084206e-01, -2.34447988344981e+00, 3.31427695446142e+00 
-2.33227735796305e-01, -2.15476533785058e+00, 3.05881635343298e+00 
-2.27008329508403e-01, -1.98948567045007e+00, 2.83165342090242e+00 
-2.20788923220502e-01, -1.81982373426624e+00, 2.59773059195309e+00 
-2.14569516932601e-01, -1.61862548990005e+00, 2.32417168458490e+00 
-2.08350110644699e-01, -1.41493816814837e+00, 2.04741028913873e+00 
-2.02130704356798e-01, -1.25830572747687e+00, 1.82866546895628e+00 
-1.95911298068896e-01, -1.14499659697216e+00, 1.66690095778297e+00 
-1.89691891780995e-01, -1.05071627518012e+00, 1.53463413304768e+00 
-1.83472485493093e-01, -9.71648148860181e-01, 1.42294246745396e+00 
-1.77253079205192e-01, -8.97376937086120e-01, 1.31433273143517e+00 
-1.71033672917290e-01, -8.06950815227877e-01, 1.18152036874154e+00 
-1.64814266629389e-01, -7.01629638408873e-01, 1.03147403294559e+00 
-1.58594860341487e-01, -6.21638779858224e-01, 9.18202624148294e-01 
-1.52375454053586e-01, -5.63651953828359e-01, 8.33720754057718e-01 
-1.46156047765684e-01, -5.12366454947177e-01, 7.55409119882612e-01 
-1.39936641477783e-01, -4.70692599538215e-01, 6.88439949579592e-01 
-1.33717235189881e-01, -4.27564860489729e-01, 6.23467931591817e-01 
-1.27497828901980e-01, -3.83898433578399e-01, 5.59877838636257e-01 
-1.21278422614079e-01, -3.48044745764036e-01, 5.07418498007230e-01 
-1.15059016326177e-01, -3.17010283515689e-01, 4.61076071942888e-01 
-1.08839610038276e-01, -2.75809079135715e-01, 3.95807370084748e-01 
-1.02620203750374e-01, -2.35302728592258e-01, 3.33075106447250e-01 
-9.64007974624727e-02, -2.12063303207219e-01, 3.00225058259782e-01 
-9.01813911745712e-02, -1.86267771119909e-01, 2.61991958803057e-01 
-8.39619848866698e-02, -1.53807548682759e-01, 2.13262677320800e-01 
-7.77425785987683e-02, -1.31973020949780e-01, 1.82476642484306e-01 
-7.15231723108668e-02, -1.17451275759193e-01, 1.62297864445898e-01 
-6.53037660229654e-02, -1.04105726909661e-01, 1.42728884313847e-01 
-5.90843597350640e-02, -9.34408101853777e-02, 1.23979905880916e-01 
-5.28649534471625e-02, -8.35114023841281e-02, 1.07366917301735e-01 
-4.66455471592610e-02, -7.24291036163228e-02, 9.12945021440674e-02 
-4.04261408713595e-02, -5.96811504106518e-02, 7.27674997844853e-02 
-3.42067345834580e-02, -4.44002516661556e-02, 5.27473493212733e-02 
-2.79873282955566e-02, -3.18819212897585e-02, 3.96709094122517e-02 
