Strain, Tx, Tz 
1.95304624202803e-01, 3.42222617010930e-01, 1.60483520644547e-01 
2.01708054504535e-01, 3.76043524647513e-01, 1.79612551616489e-01 
2.08111484806266e-01, 4.15958508870333e-01, 2.01056956933449e-01 
2.14514915107997e-01, 4.49302901483209e-01, 2.17902920410250e-01 
2.20918345409728e-01, 4.89612897489540e-01, 2.42975533119965e-01 
2.27321775711460e-01, 5.31833568066044e-01, 2.69107805462677e-01 
2.33725206013191e-01, 5.72098265062189e-01, 2.93576251922963e-01 
2.40128636314922e-01, 6.12062845347484e-01, 3.19021588968179e-01 
2.46532066616653e-01, 6.87749883761675e-01, 3.70100954148940e-01 
2.52935496918385e-01, 7.84462761196923e-01, 4.34026500649051e-01 
2.59338927220116e-01, 8.80420354889936e-01, 4.96675801053151e-01 
2.65742357521847e-01, 9.49761792831072e-01, 5.47844489264769e-01 
2.72145787823578e-01, 1.02228260937785e+00, 6.02880596806785e-01 
2.78549218125310e-01, 1.10509389708439e+00, 6.67089586871485e-01 
2.84952648427041e-01, 1.20178793879090e+00, 7.42791246306703e-01 
2.91356078728772e-01, 1.31903248499213e+00, 8.36080306935183e-01 
2.97759509030503e-01, 1.47787772690213e+00, 9.64291716857382e-01 
3.04162939332235e-01, 1.61687835251459e+00, 1.07991643004231e+00 
3.10566369633966e-01, 1.81904308058014e+00, 1.25460069658503e+00 
3.16969799935697e-01, 1.99787494326588e+00, 1.39138733078948e+00 
