Strain, Fz 
-1.14783893310946e-01, -4.32007966226880e-01 
-1.12465026779412e-01, -4.04979518052711e-01 
-1.10146160247878e-01, -3.60615869256315e-01 
-1.07827293716343e-01, -3.12002428699186e-01 
-1.05508427184809e-01, -2.83927910166172e-01 
-1.03189560653275e-01, -2.65121516339231e-01 
-1.00870694121740e-01, -2.51917932127654e-01 
-9.85518275902062e-02, -2.39680619458918e-01 
-9.62329610586720e-02, -2.23353643876954e-01 
-9.39140945271377e-02, -2.06454228483566e-01 
-9.15952279956034e-02, -1.88981929260950e-01 
-8.92763614640692e-02, -1.72441406767012e-01 
-8.69574949325349e-02, -1.62465377446202e-01 
-8.46386284010007e-02, -1.51937750484087e-01 
-8.23197618694664e-02, -1.41685269451892e-01 
-8.00008953379321e-02, -1.31237404719270e-01 
-7.76820288063979e-02, -1.20810948888131e-01 
-7.53631622748636e-02, -1.10017534648961e-01 
-7.30442957433293e-02, -9.92795300936982e-02 
-7.07254292117951e-02, -9.25204718281877e-02 
-6.84065626802608e-02, -8.57048788338958e-02 
-6.60876961487265e-02, -7.96218504056720e-02 
-6.37688296171923e-02, -7.45731469291613e-02 
-6.14499630856580e-02, -6.96004327711090e-02 
-5.91310965541237e-02, -6.47502981968122e-02 
-5.68122300225895e-02, -6.01026710054176e-02 
-5.44933634910552e-02, -5.61884911183806e-02 
-5.21744969595209e-02, -5.23978544166686e-02 
-4.98556304279867e-02, -4.89512340118054e-02 
-4.75367638964524e-02, -4.61924272451721e-02 
-4.52178973649181e-02, -4.34312106086013e-02 
-4.28990308333839e-02, -4.06810926230480e-02 
-4.05801643018496e-02, -3.79431824040102e-02 
-3.82612977703154e-02, -3.52411516024746e-02 
-3.59424312387811e-02, -3.17958751564579e-02 
-3.36235647072468e-02, -2.78385329776078e-02 
-3.13046981757126e-02, -2.37742274818488e-02 
-2.89858316441783e-02, -1.97796703533582e-02 
-2.66669651126440e-02, -1.60362843413450e-02 
-2.43480985811098e-02, -1.30146516850104e-02 
-2.20292320495755e-02, -1.11250792074882e-02 
-1.97103655180412e-02, -9.38325266737089e-03 
-1.73914989865070e-02, -7.91457297943796e-03 
-1.50726324549727e-02, -6.83093681470714e-03 
-1.27537659234384e-02, -5.74730064997633e-03 
-1.04348993919042e-02, -4.72856752299783e-03 
-8.11603286036993e-03, -3.72259577542551e-03 
-5.79716632883566e-03, -2.74432078462943e-03 
-3.47829979730140e-03, -1.71888191601415e-03 
-1.15943326576711e-03, -6.16334902749257e-04 
1.15943326576714e-03, 6.16334902749276e-04 
3.47829979730140e-03, 1.92019232711421e-03 
5.79716632883568e-03, 3.38333531081315e-03 
8.11603286036993e-03, 5.25480897303106e-03 
1.04348993919042e-02, 7.40138887110506e-03 
1.27537659234385e-02, 9.16582769793071e-03 
1.50726324549727e-02, 1.06776504936720e-02 
1.73914989865070e-02, 1.14439438720137e-02 
1.97103655180412e-02, 1.21061710540352e-02 
2.20292320495755e-02, 1.27498546003146e-02 
2.43480985811098e-02, 1.33476798324043e-02 
2.66669651126440e-02, 1.39465908101268e-02 
2.89858316441783e-02, 1.45541799023953e-02 
3.13046981757126e-02, 1.52640063682170e-02 
3.36235647072468e-02, 1.59938585245239e-02 
3.59424312387811e-02, 1.67227368127353e-02 
3.82612977703154e-02, 1.74541961904713e-02 
4.05801643018496e-02, 1.81562319317194e-02 
4.28990308333839e-02, 1.88127188627596e-02 
4.52178973649181e-02, 1.96650325035822e-02 
4.75367638964524e-02, 2.06359252008229e-02 
4.98556304279867e-02, 2.17261768696435e-02 
5.21744969595209e-02, 2.30804551915963e-02 
5.44933634910552e-02, 2.43676424193335e-02 
5.68122300225895e-02, 2.50382179453454e-02 
5.91310965541237e-02, 2.57313535221700e-02 
6.14499630856580e-02, 2.63874438445140e-02 
6.37688296171923e-02, 2.71396381593906e-02 
6.60876961487265e-02, 2.80821173546301e-02 
6.84065626802608e-02, 2.90715209784800e-02 
7.07254292117951e-02, 3.01094310864596e-02 
7.30442957433293e-02, 3.11500830727753e-02 
7.53631622748636e-02, 3.22372943246842e-02 
7.76820288063979e-02, 3.33168750873588e-02 
8.00008953379321e-02, 3.44314465436512e-02 
8.23197618694664e-02, 3.55183700477104e-02 
8.46386284010007e-02, 3.66248630853239e-02 
8.69574949325349e-02, 3.77231469980178e-02 
8.92763614640692e-02, 3.91149961491987e-02 
9.15952279956034e-02, 4.06860108580329e-02 
9.39140945271377e-02, 4.23912013862457e-02 
9.62329610586720e-02, 4.40535246109916e-02 
9.85518275902062e-02, 4.52645762843478e-02 
1.00870694121740e-01, 4.64077443889626e-02 
1.03189560653275e-01, 4.84295088021250e-02 
1.05508427184809e-01, 5.07290730216264e-02 
1.07827293716343e-01, 5.23738993868623e-02 
1.10146160247878e-01, 5.37955286587870e-02 
1.12465026779412e-01, 5.54468199683558e-02 
1.14783893310946e-01, 5.82711023956924e-02 
