Strain, Tx, Tz 
-3.07965354773208e-01, -6.62588241875976e+00, 1.01484594774834e+01 
-3.01743832454557e-01, -5.93673315889805e+00, 9.23677125947063e+00 
-2.95522310135906e-01, -5.46042072215639e+00, 8.46898241435493e+00 
-2.89300787817256e-01, -5.07992229352752e+00, 7.90618141250046e+00 
-2.83079265498605e-01, -4.72364963452590e+00, 7.39141386354169e+00 
-2.76857743179954e-01, -4.30440937690302e+00, 6.78154667641483e+00 
-2.70636220861304e-01, -3.88110700188267e+00, 6.15894410585074e+00 
-2.64414698542653e-01, -3.44276966346896e+00, 5.51885067903502e+00 
-2.58193176224002e-01, -3.00650907655165e+00, 4.88434696729770e+00 
-2.51971653905352e-01, -2.75225405034926e+00, 4.50664105138258e+00 
-2.45750131586701e-01, -2.53622658288772e+00, 4.18168626843578e+00 
-2.39528609268050e-01, -2.33089227248453e+00, 3.86664159001970e+00 
-2.33307086949400e-01, -2.07072814275904e+00, 3.45851970001060e+00 
-2.27085564630749e-01, -1.84865914791087e+00, 3.11079635564760e+00 
-2.20864042312098e-01, -1.67446445078506e+00, 2.84785067718328e+00 
-2.14642519993448e-01, -1.48020100819862e+00, 2.54469275433716e+00 
-2.08420997674797e-01, -1.30019584131026e+00, 2.24929125283557e+00 
-2.02199475356146e-01, -1.17980603745480e+00, 2.04873240054567e+00 
-1.95977953037496e-01, -1.08547715892496e+00, 1.89144416931386e+00 
-1.89756430718845e-01, -1.01216092214186e+00, 1.77084668320612e+00 
-1.83534908400194e-01, -9.32744320518009e-01, 1.64168694238994e+00 
-1.77313386081544e-01, -8.44197401721000e-01, 1.49690700086866e+00 
-1.71091863762893e-01, -7.75805587871585e-01, 1.38272809233907e+00 
-1.64870341444242e-01, -7.05769566159191e-01, 1.26458674288544e+00 
-1.58648819125592e-01, -6.20382157855901e-01, 1.11970876741423e+00 
-1.52427296806941e-01, -5.51325472869655e-01, 1.00260301595108e+00 
-1.46205774488290e-01, -4.92326242205363e-01, 9.02551823481385e-01 
-1.39984252169640e-01, -4.56400736416512e-01, 8.35715000811379e-01 
-1.33762729850989e-01, -4.21403113528940e-01, 7.71127977620900e-01 
-1.27541207532338e-01, -3.83018845875858e-01, 7.02770693458941e-01 
-1.21319685213688e-01, -3.35236249307948e-01, 6.18109275930429e-01 
-1.15098162895037e-01, -2.89201650525440e-01, 5.36909246497576e-01 
-1.08876640576387e-01, -2.64291836727387e-01, 4.93980742094568e-01 
-1.02655118257736e-01, -2.40320880714415e-01, 4.48286950481375e-01 
-9.64335959390852e-02, -2.16254626397934e-01, 3.94221985998170e-01 
-9.02120736204345e-02, -1.91613934180889e-01, 3.50362791495881e-01 
-8.39905513017839e-02, -1.68023671112913e-01, 3.11141995079085e-01 
-7.77690289831332e-02, -1.45449166746809e-01, 2.68506845000336e-01 
-7.15475066644826e-02, -1.28350631571235e-01, 2.35957284047624e-01 
-6.53259843458319e-02, -1.16703136536909e-01, 2.13590318479598e-01 
-5.91044620271813e-02, -1.03844553746757e-01, 1.89240663637679e-01 
-5.28829397085306e-02, -8.92938131061880e-02, 1.62236211152993e-01 
-4.66614173898800e-02, -7.28169367836555e-02, 1.29658592858875e-01 
-4.04398950712292e-02, -5.80106821842657e-02, 9.95371451330413e-02 
-3.42183727525786e-02, -4.48173302530518e-02, 7.46851610973035e-02 
-2.79968504339280e-02, -3.54792579805063e-02, 6.03827706223911e-02 
-2.17753281152773e-02, -2.62572870886272e-02, 4.64356174010653e-02 
-1.55538057966267e-02, -1.70195628019763e-02, 3.19906294098119e-02 
-9.33228347797595e-03, -8.93027137654646e-03, 1.78120458745443e-02 
-3.11076115932533e-03, -2.21201400709259e-03, 3.81971470051291e-03 
3.11076115932533e-03, 2.21201400709259e-03, -3.81971470051291e-03 
9.33228347797599e-03, 7.59735187555601e-03, -1.18794429875724e-02 
1.55538057966267e-02, 1.50722074955301e-02, -2.20247513656251e-02 
2.17753281152773e-02, 2.50216861770966e-02, -3.73534032835184e-02 
2.79968504339279e-02, 3.36757157976964e-02, -4.84317991319221e-02 
3.42183727525786e-02, 4.01998746101661e-02, -5.32075969075676e-02 
4.04398950712293e-02, 4.62910405165999e-02, -5.98640133597813e-02 
4.66614173898800e-02, 5.23963074472010e-02, -6.93087890707362e-02 
5.28829397085306e-02, 5.44931007769750e-02, -7.56466793850701e-02 
5.91044620271812e-02, 5.70047155190328e-02, -8.08830598844929e-02 
6.53259843458319e-02, 6.30243329573425e-02, -8.32766766587801e-02 
7.15475066644826e-02, 7.16935002735829e-02, -8.58777911849666e-02 
7.77690289831333e-02, 8.27409686737345e-02, -8.88747983450443e-02 
8.39905513017839e-02, 9.02196960064695e-02, -9.38530394441347e-02 
9.02120736204345e-02, 9.49944027441372e-02, -9.71082277389040e-02 
9.64335959390852e-02, 9.70544583026556e-02, -9.70050962255624e-02 
1.02655118257736e-01, 1.01387949290855e-01, -9.83007379723759e-02 
1.08876640576387e-01, 1.07925775527229e-01, -1.01196554451670e-01 
1.15098162895037e-01, 1.17223399425639e-01, -9.86681825337884e-02 
1.21319685213688e-01, 1.27071985385191e-01, -9.63033925427551e-02 
1.27541207532338e-01, 1.37642607772986e-01, -9.60165056253361e-02 
1.33762729850989e-01, 1.43973709924589e-01, -9.53132159943956e-02 
1.39984252169640e-01, 1.48817492426149e-01, -9.35069222794433e-02 
1.46205774488291e-01, 1.56455457102497e-01, -8.76407108758600e-02 
1.52427296806941e-01, 1.66856633191630e-01, -7.98523241566368e-02 
1.58648819125592e-01, 1.81871640418010e-01, -7.20621439230545e-02 
