Strain, Tx, Tz 
-3.16787371898421e-01, -1.48799881241547e+00, 1.33214719466219e+00 
-3.10387627011584e-01, -1.30150763539302e+00, 1.13543976583434e+00 
-3.03987882124747e-01, -1.19513796856736e+00, 1.02060272157065e+00 
-2.97588137237911e-01, -1.09290004543649e+00, 9.09987620123292e-01 
-2.91188392351074e-01, -1.00742269528264e+00, 8.15411871563046e-01 
-2.84788647464237e-01, -9.27669596160761e-01, 7.30997627586799e-01 
-2.78388902577400e-01, -8.35296014692379e-01, 6.37699312108083e-01 
-2.71989157690564e-01, -7.71107194891202e-01, 5.73734220301124e-01 
-2.65589412803727e-01, -7.26653846173632e-01, 5.30040866248357e-01 
-2.59189667916890e-01, -6.75875475353444e-01, 4.81145398605302e-01 
-2.52789923030053e-01, -6.19823157966347e-01, 4.28284781666348e-01 
-2.46390178143216e-01, -5.73011851009185e-01, 3.84757228035629e-01 
-2.39990433256380e-01, -5.37199823659722e-01, 3.52053068615407e-01 
-2.33590688369543e-01, -4.99270836967427e-01, 3.19531514070594e-01 
-2.27190943482706e-01, -4.58710393509318e-01, 2.81424266721071e-01 
-2.20791198595869e-01, -4.23172659586720e-01, 2.49758924386278e-01 
-2.14391453709032e-01, -3.96223922739285e-01, 2.29283256735836e-01 
-2.07991708822196e-01, -3.74236224649802e-01, 2.10880899278865e-01 
-2.01591963935359e-01, -3.50672674800492e-01, 1.90442866769625e-01 
-1.95192219048522e-01, -3.20189283427537e-01, 1.67403223491791e-01 
-1.88792474161685e-01, -2.93671363864956e-01, 1.47852472153869e-01 
-1.82392729274849e-01, -2.75289229486277e-01, 1.34454294389899e-01 
-1.75992984388012e-01, -2.58516357507735e-01, 1.23136201084674e-01 
-1.69593239501175e-01, -2.43318422661582e-01, 1.12905110413588e-01 
-1.63193494614338e-01, -2.32337894826014e-01, 1.04637415905459e-01 
-1.56793749727501e-01, -2.14636977296719e-01, 9.28379559284957e-02 
-1.50394004840665e-01, -1.89287662793077e-01, 7.73321319753250e-02 
-1.43994259953828e-01, -1.76234246731436e-01, 6.95402120633484e-02 
-1.37594515066991e-01, -1.64861436696817e-01, 6.34633486414826e-02 
-1.31194770180154e-01, -1.52857459586505e-01, 5.81019518564292e-02 
-1.24795025293317e-01, -1.43064199271294e-01, 5.39173132132984e-02 
-1.18395280406481e-01, -1.34462923222306e-01, 4.83930284812390e-02 
-1.11995535519644e-01, -1.25758633428594e-01, 4.15066653621046e-02 
-1.05595790632807e-01, -1.17016862864107e-01, 3.61033006883405e-02 
-9.91960457459702e-02, -1.07984233636149e-01, 3.25402998501728e-02 
-9.27963008591335e-02, -9.89380003465179e-02, 2.90592293605457e-02 
-8.63965559722966e-02, -9.09131892471758e-02, 2.57755544230097e-02 
-7.99968110854599e-02, -8.12736040316432e-02, 2.33792331390202e-02 
-7.35970661986231e-02, -6.97017135208635e-02, 2.01275175657925e-02 
-6.71973213117863e-02, -5.90339952267503e-02, 1.57387890553972e-02 
-6.07975764249495e-02, -5.48238992476967e-02, 1.25267798908619e-02 
-5.43978315381127e-02, -5.23251396052016e-02, 1.01707298971139e-02 
-4.79980866512759e-02, -4.64753949001079e-02, 9.69677393632395e-03 
-4.15983417644391e-02, -3.89172429717953e-02, 9.36850128118018e-03 
-3.51985968776023e-02, -2.89654785985320e-02, 7.96586964127463e-03 
-2.87988519907655e-02, -2.42199864410366e-02, 6.22174037864775e-03 
-2.23991071039288e-02, -1.87757132832774e-02, 4.33287225433071e-03 
-1.59993622170920e-02, -7.65589308238055e-03, 1.86233945047539e-03 
-9.59961733025520e-03, -2.15619353975475e-03, 3.28641640716720e-04 
-3.19987244341839e-03, -1.75210287046753e-03, 8.31555693743231e-04 
3.19987244341839e-03, 1.75210287046753e-03, -8.31555693743231e-04 
9.59961733025520e-03, 9.44263991929692e-03, -1.66469122809023e-03 
1.59993622170919e-02, 2.13705224808825e-02, -3.87682474583331e-04 
2.23991071039287e-02, 2.94255830377316e-02, -7.29776446264658e-05 
2.87988519907656e-02, 3.67761666157013e-02, 7.42632546686781e-04 
3.51985968776023e-02, 3.97543440541080e-02, -1.03050687665939e-03 
4.15983417644392e-02, 4.27578513693751e-02, -2.46374061590748e-03 
4.79980866512759e-02, 5.08834725643675e-02, -8.25070744325141e-04 
5.43978315381127e-02, 6.00169643024096e-02, -1.41328056129718e-03 
6.07975764249495e-02, 6.94914540227469e-02, -2.58159679971887e-03 
6.71973213117863e-02, 8.09220559427045e-02, -2.99674122449160e-03 
7.35970661986231e-02, 9.06428391287755e-02, -3.10747017689383e-03 
7.99968110854599e-02, 9.87686825469956e-02, -2.07255365553264e-03 
8.63965559722966e-02, 1.05291610094814e-01, -1.22441099985043e-03 
9.27963008591335e-02, 1.11231466454439e-01, -5.27911651911990e-04 
9.91960457459703e-02, 1.17214556318932e-01, -5.27911651911990e-04 
1.05595790632807e-01, 1.29859017014900e-01, 2.03537889834790e-03 
1.11995535519644e-01, 1.48459418408454e-01, 5.59694149650479e-03 
1.18395280406481e-01, 1.63140674781383e-01, 7.47091301018839e-03 
1.24795025293317e-01, 1.74670411418928e-01, 9.20895449498630e-03 
1.31194770180154e-01, 1.85978082851730e-01, 1.26428053456205e-02 
1.37594515066991e-01, 1.99390699311948e-01, 1.76940267815962e-02 
1.43994259953828e-01, 2.19024505573757e-01, 2.33794436846353e-02 
1.50394004840665e-01, 2.44625427735105e-01, 2.85459136803702e-02 
1.56793749727501e-01, 2.63156178617129e-01, 3.39237456855643e-02 
1.63193494614338e-01, 2.80055322702925e-01, 4.00140467714091e-02 
1.69593239501175e-01, 3.01189266757220e-01, 4.64689910276398e-02 
1.75992984388012e-01, 3.25313632149427e-01, 5.34141206776363e-02 
1.82392729274849e-01, 3.67571767953123e-01, 7.13798168021262e-02 
1.88792474161685e-01, 4.02034969909858e-01, 8.56955094103995e-02 
1.95192219048522e-01, 4.30625426602442e-01, 9.71201992107915e-02 
2.01591963935359e-01, 4.69308095191343e-01, 1.14883875681822e-01 
2.07991708822196e-01, 5.11044493762997e-01, 1.34303751531631e-01 
2.14391453709032e-01, 5.43061373026366e-01, 1.49578783823124e-01 
2.20791198595869e-01, 5.83601614346475e-01, 1.71039247341035e-01 
2.27190943482706e-01, 6.43248554958653e-01, 2.02843592415903e-01 
2.33590688369543e-01, 6.98568867222370e-01, 2.33415402456106e-01 
2.39990433256380e-01, 7.59755124170711e-01, 2.68466429217739e-01 
2.46390178143216e-01, 8.50286566368427e-01, 3.19232306156947e-01 
2.52789923030053e-01, 9.47873680775151e-01, 3.73884953196454e-01 
2.59189667916890e-01, 1.03048039987570e+00, 4.24484268165176e-01 
2.65589412803727e-01, 1.10572637217521e+00, 4.74279139652249e-01 
2.71989157690563e-01, 1.19213054721371e+00, 5.31509544806140e-01 
2.78388902577400e-01, 1.33402861211917e+00, 6.23917203456332e-01 
2.84788647464237e-01, 1.47851358776783e+00, 7.24539034413433e-01 
2.91188392351074e-01, 1.67910159626849e+00, 8.71256558960070e-01 
2.97588137237911e-01, 1.84949666323100e+00, 9.94358888516551e-01 
3.03987882124748e-01, 2.00921680143741e+00, 1.11441157987519e+00 
3.10387627011584e-01, 2.19058106661204e+00, 1.25051289444588e+00 
3.16787371898421e-01, 2.48309706349890e+00, 1.47544467171393e+00 
