Strain, Tx, Tz 
-4.51044993626049e-01, -1.57922072951538e+00, -6.85174544342933e-01 
-4.41932973552796e-01, -1.37929922774243e+00, -6.40555861254626e-01 
-4.32820953479542e-01, -1.25440005602658e+00, -6.17065305972952e-01 
-4.23708933406289e-01, -1.12446700149297e+00, -5.88642354824359e-01 
-4.14596913333035e-01, -9.96368206587699e-01, -5.48175432395346e-01 
-4.05484893259782e-01, -8.97379151826801e-01, -5.15311145951706e-01 
-3.96372873186528e-01, -8.08325557425361e-01, -4.83988782068496e-01 
-3.87260853113275e-01, -7.48648355428512e-01, -4.58210059269821e-01 
-3.78148833040021e-01, -6.85543900391764e-01, -4.28876408684368e-01 
-3.69036812966768e-01, -6.11920684286228e-01, -3.90302986223995e-01 
-3.59924792893514e-01, -5.60452111571865e-01, -3.59188318116581e-01 
-3.50812772820261e-01, -5.21697966998305e-01, -3.40359767270646e-01 
-3.41700752747007e-01, -4.85978904767245e-01, -3.21381390772637e-01 
-3.32588732673754e-01, -4.46784435578581e-01, -2.96776532819103e-01 
-3.23476712600500e-01, -4.04382448368417e-01, -2.66132364524668e-01 
-3.14364692527247e-01, -3.75942401828394e-01, -2.47416080384154e-01 
-3.05252672453993e-01, -3.52512356120937e-01, -2.31322511601941e-01 
-2.96140652380739e-01, -3.32401136271835e-01, -2.15339267704292e-01 
-2.87028632307486e-01, -3.06577231343084e-01, -1.96932586874129e-01 
-2.77916612234232e-01, -2.74769058715820e-01, -1.73096681288347e-01 
-2.68804592160979e-01, -2.51723466468418e-01, -1.56253540272805e-01 
-2.59692572087725e-01, -2.36482521477519e-01, -1.45275150271083e-01 
-2.50580552014472e-01, -2.26388836208761e-01, -1.35302354573289e-01 
-2.41468531941218e-01, -2.13091669803911e-01, -1.25968745450534e-01 
-2.32356511867965e-01, -1.99137011246147e-01, -1.18252367870697e-01 
-2.23244491794711e-01, -1.85121409883996e-01, -1.07685419437673e-01 
-2.14132471721458e-01, -1.69260082217145e-01, -8.88760295317091e-02 
-2.05020451648204e-01, -1.57468834646714e-01, -8.13271801136726e-02 
-1.95908431574951e-01, -1.51730459444766e-01, -7.76216298340870e-02 
-1.86796411501697e-01, -1.43854062594560e-01, -7.20220239169507e-02 
-1.77684391428444e-01, -1.32431026943645e-01, -6.54612169845022e-02 
-1.68572371355190e-01, -1.19775193254929e-01, -5.09673651223487e-02 
-1.59460351281937e-01, -1.12149498812151e-01, -4.31939531040154e-02 
-1.50348331208683e-01, -1.04366975265863e-01, -3.51949676938869e-02 
-1.41236311135430e-01, -9.57842857501072e-02, -3.13645196287791e-02 
-1.32124291062176e-01, -8.86809186290193e-02, -2.75373267386974e-02 
-1.23012270988923e-01, -7.85540554172797e-02, -2.12963636027178e-02 
-1.13900250915669e-01, -7.74474881035504e-02, -1.87635514483855e-02 
-1.04788230842416e-01, -6.88613655188887e-02, -1.30261737712370e-02 
-9.56762107691620e-02, -6.35813034532599e-02, -9.39246545554862e-03 
-8.65641906959085e-02, -5.75139895855723e-02, -8.16974355273944e-03 
-7.74521706226550e-02, -4.78338700682604e-02, -8.70098918761805e-03 
-6.83401505494015e-02, -4.42815963094889e-02, -6.09913767202261e-03 
-5.92281304761479e-02, -4.08274707059643e-02, -2.55927623026635e-03 
-5.01161104028944e-02, -3.44986325310175e-02, 2.57196631520087e-04 
-4.10040903296409e-02, -2.78879267361447e-02, 9.21811707077018e-04 
-3.18920702563874e-02, -1.99584435277873e-02, -4.51473503375202e-04 
-2.27800501831338e-02, -1.25337513119100e-02, -1.49909919968088e-03 
-1.36680301098803e-02, -5.95974013863374e-03, 5.54426605167143e-05 
-4.55601003662684e-03, -2.02965660894691e-03, 8.04930909451639e-05 
4.55601003662669e-03, 2.02965660894682e-03, -8.04930909451825e-05 
1.36680301098803e-02, 9.74080556332833e-03, -1.65174684166752e-03 
2.27800501831338e-02, 1.77922844975519e-02, -5.14969825537554e-03 
3.18920702563872e-02, 2.53238146131833e-02, -6.45016587833858e-03 
4.10040903296408e-02, 2.97492438456925e-02, -8.04746330718348e-03 
5.01161104028944e-02, 3.17052475527256e-02, -1.13954519796307e-02 
5.92281304761479e-02, 4.00327291212842e-02, -1.51723085562543e-02 
6.83401505494014e-02, 4.89033686049667e-02, -1.89483457408737e-02 
7.74521706226548e-02, 5.82290585759832e-02, -2.17193537749211e-02 
8.65641906959084e-02, 6.62087451017930e-02, -2.95681345721305e-02 
9.56762107691619e-02, 7.27064751260163e-02, -3.42682660302478e-02 
1.04788230842415e-01, 8.22416798874526e-02, -3.98219667196726e-02 
1.13900250915669e-01, 9.54984920684856e-02, -4.46787647371332e-02 
1.23012270988923e-01, 1.04576866671698e-01, -4.85990530181796e-02 
