Strain, Fx, Fz 
-2.76509301419853e-01, -2.20068813011188e-01, 1.53715891089795e-01 
-2.70923254926523e-01, -1.96304383228893e-01, 1.38444077035573e-01 
-2.65337208433193e-01, -1.81781521143057e-01, 1.27494111855144e-01 
-2.59751161939862e-01, -1.70818283970923e-01, 1.19288162075917e-01 
-2.54165115446532e-01, -1.56619017084930e-01, 1.08420898396968e-01 
-2.48579068953202e-01, -1.44065813725396e-01, 9.83974041413478e-02 
-2.42993022459871e-01, -1.34906945480129e-01, 9.09659246287205e-02 
-2.37406975966541e-01, -1.24958209801414e-01, 8.30349917557913e-02 
-2.31820929473210e-01, -1.13332583508447e-01, 7.36829828381657e-02 
-2.26234882979880e-01, -1.04104841089504e-01, 6.64424976776936e-02 
-2.20648836486550e-01, -9.41555057807386e-02, 5.97098553265656e-02 
-2.15062789993219e-01, -8.30738707862388e-02, 5.21949826820120e-02 
-2.09476743499889e-01, -7.62143072863692e-02, 4.70105858932209e-02 
-2.03890697006559e-01, -7.17388206771622e-02, 4.37297253550844e-02 
-1.98304650513228e-01, -6.71859059178855e-02, 4.04172514678364e-02 
-1.92718604019898e-01, -6.35037830436382e-02, 3.75665362717784e-02 
-1.87132557526567e-01, -6.04930399602157e-02, 3.52671934592879e-02 
-1.81546511033237e-01, -5.66675962812936e-02, 3.26343172652165e-02 
-1.75960464539907e-01, -5.17035228379653e-02, 2.90818687064880e-02 
-1.70374418046576e-01, -4.69716688189522e-02, 2.57321598561417e-02 
-1.64788371553246e-01, -4.39766612673967e-02, 2.37207797603621e-02 
-1.59202325059916e-01, -4.16257291007579e-02, 2.19531589152490e-02 
-1.53616278566585e-01, -3.88481105286802e-02, 1.98009407803958e-02 
-1.48030232073255e-01, -3.59045071727426e-02, 1.79786051366614e-02 
-1.42444185579924e-01, -3.30603243694797e-02, 1.60061616018925e-02 
-1.36858139086594e-01, -3.05316693131706e-02, 1.42094004182921e-02 
-1.31272092593264e-01, -2.88141936849436e-02, 1.31698192199458e-02 
-1.25686046099933e-01, -2.74704376323432e-02, 1.22511275714269e-02 
-1.20099999606603e-01, -2.60487539320781e-02, 1.11335416722679e-02 
-1.14513953113273e-01, -2.43444717260793e-02, 9.91533366243712e-03 
-1.08927906619942e-01, -2.28723904221116e-02, 8.98140659573700e-03 
-1.03341860126612e-01, -2.18595992470909e-02, 8.31404637403517e-03 
-9.77558136332815e-02, -2.07937227641364e-02, 7.72476093117142e-03 
-9.21697671399511e-02, -1.93767223605317e-02, 6.94496656813855e-03 
-8.65837206466207e-02, -1.77548860618170e-02, 6.03262790659873e-03 
-8.09976741532904e-02, -1.66752032450048e-02, 5.45204221397250e-03 
-7.54116276599600e-02, -1.55013875842532e-02, 4.98968583189432e-03 
-6.98255811666296e-02, -1.39835171025331e-02, 4.32258220928426e-03 
-6.42395346732993e-02, -1.25720507867714e-02, 3.78790895943337e-03 
-5.86534881799689e-02, -1.11433395181342e-02, 3.40385355134271e-03 
-5.30674416866385e-02, -9.94405827248783e-03, 2.98582561514216e-03 
-4.74813951933081e-02, -9.02589786451845e-03, 2.58536007384937e-03 
-4.18953486999778e-02, -7.90495328660582e-03, 2.43820430631569e-03 
-3.63093022066474e-02, -6.61015990430783e-03, 2.26971916413778e-03 
-3.07232557133170e-02, -5.74490463925970e-03, 1.90080517356969e-03 
-2.51372092199866e-02, -4.98996113744093e-03, 1.14414283943202e-03 
-1.95511627266563e-02, -4.19139981938126e-03, 6.24759241054179e-04 
-1.39651162333259e-02, -3.04483371328832e-03, 2.47364711408099e-04 
-8.37906973999555e-03, -1.89902634799782e-03, 1.29942679699332e-05 
-2.79302324666517e-03, -7.29485433291328e-04, 2.95505157888731e-05 
2.79302324666521e-03, 7.29485433291339e-04, -2.95505157888731e-05 
8.37906973999555e-03, 2.16210199704144e-03, -2.12247700227174e-04 
1.39651162333259e-02, 3.29207167372762e-03, -1.66994370778571e-04 
1.95511627266563e-02, 4.63026475499607e-03, -9.41711424413197e-05 
2.51372092199867e-02, 6.54300339697126e-03, 2.22746786541980e-04 
3.07232557133171e-02, 7.28628789848143e-03, 1.51018336993429e-04 
3.63093022066474e-02, 8.05359904484305e-03, -2.73318458118565e-05 
4.18953486999778e-02, 9.03525149085112e-03, -4.84925763233203e-04 
4.74813951933082e-02, 9.76841989300713e-03, -8.03401232584690e-04 
