Strain, Tx, Tz 
-3.41572979938949e-01, -7.67630605501610e+00, 3.60409832077208e+00 
-3.34672515697758e-01, -6.83982978194920e+00, 3.17416205696744e+00 
-3.27772051456567e-01, -6.27652397649191e+00, 2.84411321116731e+00 
-3.20871587215376e-01, -5.55188819236800e+00, 2.44032868505777e+00 
-3.13971122974185e-01, -5.07495840636702e+00, 2.18469602925041e+00 
-3.07070658732994e-01, -4.58339593004043e+00, 1.92411627692371e+00 
-3.00170194491803e-01, -4.25298631644977e+00, 1.75293350517398e+00 
-2.93269730250612e-01, -3.96983319753285e+00, 1.60867122519316e+00 
-2.86369266009421e-01, -3.61541210443585e+00, 1.43050536368444e+00 
-2.79468801768231e-01, -3.20128943868814e+00, 1.23172837175921e+00 
-2.72568337527040e-01, -2.84205401317610e+00, 1.05791199657286e+00 
-2.65667873285849e-01, -2.60057573609527e+00, 9.45966715235213e-01 
-2.58767409044658e-01, -2.40305346685577e+00, 8.63179934992035e-01 
-2.51866944803467e-01, -2.18660832319748e+00, 7.71982445287215e-01 
-2.44966480562276e-01, -1.99659588997778e+00, 6.91409301945559e-01 
-2.38066016321085e-01, -1.85591797511482e+00, 6.33527906358448e-01 
-2.31165552079894e-01, -1.71809262586352e+00, 5.77742573525366e-01 
-2.24265087838704e-01, -1.57472313431963e+00, 5.16080686072063e-01 
-2.17364623597513e-01, -1.39320405626459e+00, 4.32847755184405e-01 
-2.10464159356322e-01, -1.24661877547277e+00, 3.69885260772755e-01 
-2.03563695115131e-01, -1.14362383689088e+00, 3.32916181321503e-01 
-1.96663230873940e-01, -1.05403050127934e+00, 3.00631212836621e-01 
-1.89762766632749e-01, -9.66581480819818e-01, 2.63584764369646e-01 
-1.82862302391558e-01, -8.64763809571960e-01, 2.24292457528643e-01 
-1.75961838150367e-01, -7.76158883081493e-01, 1.92045026661889e-01 
-1.69061373909177e-01, -7.11632127697763e-01, 1.67145303731749e-01 
-1.62160909667986e-01, -6.49266166941273e-01, 1.45369147821822e-01 
-1.55260445426795e-01, -6.09021801479833e-01, 1.31068604916625e-01 
-1.48359981185604e-01, -5.65429608004282e-01, 1.16554896685009e-01 
-1.41459516944413e-01, -4.84205851928958e-01, 9.22658769357051e-02 
-1.34559052703222e-01, -4.32211339600512e-01, 7.60543514208125e-02 
-1.27658588462031e-01, -4.04113426629800e-01, 6.72220637104819e-02 
-1.20758124220840e-01, -3.71398284374271e-01, 5.81043805752899e-02 
-1.13857659979650e-01, -3.39575049265201e-01, 5.03381845458229e-02 
-1.06957195738459e-01, -3.12812028579690e-01, 4.32461099413580e-02 
-1.00056731497268e-01, -2.85298866344664e-01, 3.75463223970804e-02 
-9.31562672560769e-02, -2.60656529830830e-01, 3.24294482732984e-02 
-8.62558030148860e-02, -2.35618354006689e-01, 2.68224822062347e-02 
-7.93553387736951e-02, -2.09931914314346e-01, 2.28661159322227e-02 
-7.24548745325042e-02, -1.85533743017062e-01, 1.93514356484144e-02 
-6.55544102913133e-02, -1.63458592744830e-01, 1.55826052852201e-02 
-5.86539460501225e-02, -1.42661667116685e-01, 1.24722427076895e-02 
-5.17534818089316e-02, -1.23741399953705e-01, 9.24385648798077e-03 
-4.48530175677407e-02, -1.11010736770545e-01, 6.10238700438622e-03 
-3.79525533265499e-02, -9.23760079250906e-02, 2.70290924397666e-03 
-3.10520890853589e-02, -7.81055017547208e-02, 1.26003008115813e-03 
-2.41516248441681e-02, -6.00198455984818e-02, 9.89495751586138e-04 
-1.72511606029772e-02, -3.55583269464259e-02, -4.12876448313349e-04 
-1.03506963617863e-02, -1.93326362247717e-02, -1.25441434318752e-03 
-3.45023212059545e-03, -7.47096097378745e-03, -1.96748128511331e-04 
3.45023212059540e-03, 7.47096097378736e-03, 1.96748128511331e-04 
1.03506963617863e-02, 2.05744999182217e-02, -2.65015314721969e-03 
1.72511606029772e-02, 3.27365104962361e-02, -4.23031420133925e-03 
2.41516248441681e-02, 4.65898698227438e-02, -4.19882820059056e-03 
3.10520890853590e-02, 6.39481139829647e-02, -3.17883280042144e-03 
3.79525533265498e-02, 7.55626030735175e-02, -2.95177880204208e-03 
4.48530175677408e-02, 9.12324747468293e-02, -1.38255514191546e-03 
5.17534818089316e-02, 1.18473732895699e-01, 1.37895530226701e-03 
5.86539460501225e-02, 1.37620130546816e-01, 1.68147183994143e-03 
6.55544102913133e-02, 1.48044079718273e-01, 3.26734812486498e-03 
7.24548745325042e-02, 1.62941671261640e-01, 7.36987125766209e-03 
7.93553387736951e-02, 1.81663184496365e-01, 1.00042377456393e-02 
8.62558030148860e-02, 2.02136950667964e-01, 1.34083210071879e-02 
9.31562672560768e-02, 2.32855059540322e-01, 1.93474520645059e-02 
1.00056731497268e-01, 2.62698661620259e-01, 2.59346085149172e-02 
1.06957195738459e-01, 2.83091961324029e-01, 3.15079571051011e-02 
1.13857659979649e-01, 2.99586645757092e-01, 3.50591988259137e-02 
1.20758124220840e-01, 3.14650673947980e-01, 3.77307541178130e-02 
1.27658588462031e-01, 3.38014234347802e-01, 4.36805069350217e-02 
1.34559052703222e-01, 3.75081592785472e-01, 5.51466862438186e-02 
1.41459516944413e-01, 4.10941175653536e-01, 6.71958100319164e-02 
1.48359981185604e-01, 4.34717030207744e-01, 7.52360928683924e-02 
1.55260445426795e-01, 4.83218052665764e-01, 8.75667936122326e-02 
1.62160909667986e-01, 5.38177764401618e-01, 1.09774785875877e-01 
1.69061373909177e-01, 5.76031025298099e-01, 1.25951060753590e-01 
1.75961838150367e-01, 6.11633479338518e-01, 1.39534453604312e-01 
1.82862302391558e-01, 6.48600453345156e-01, 1.54545921621832e-01 
