Strain, Tx, Tz 
-2.76509301419853e-01, -2.17199391845517e+00, 1.51711628762218e+00 
-2.70923254926523e-01, -1.93744820406502e+00, 1.36638939999243e+00 
-2.65337208433193e-01, -1.79411318218078e+00, 1.25831748624071e+00 
-2.59751161939862e-01, -1.68591027901319e+00, 1.17732794132631e+00 
-2.54165115446532e-01, -1.54576901637399e+00, 1.07007225935139e+00 
-2.48579068953202e-01, -1.42187376297135e+00, 9.71144254665098e-01 
-2.42993022459871e-01, -1.33147928200670e+00, 8.97798431212458e-01 
-2.37406975966541e-01, -1.23328911550914e+00, 8.19523196607531e-01 
-2.31820929473210e-01, -1.11854868836252e+00, 7.27222492039326e-01 
-2.26234882979880e-01, -1.02747444598908e+00, 6.55761708841432e-01 
-2.20648836486550e-01, -9.29278361375258e-01, 5.89313137407368e-01 
-2.15062789993219e-01, -8.19906917574314e-01, 5.15144256053399e-01 
-2.09476743499889e-01, -7.52205683577944e-01, 4.63976268449720e-01 
-2.03890697006559e-01, -7.08034364778533e-01, 4.31595446112255e-01 
-1.98304650513228e-01, -6.63098860137578e-01, 3.98902612267696e-01 
-1.92718604019898e-01, -6.26757734012345e-01, 3.70767157796140e-01 
-1.87132557526567e-01, -5.97042866295527e-01, 3.48073535120404e-01 
-1.81546511033237e-01, -5.59287219357998e-01, 3.22088067196433e-01 
-1.75960464539907e-01, -5.10293737809452e-01, 2.87026776322878e-01 
-1.70374418046576e-01, -4.63592172005162e-01, 2.53966447819276e-01 
-1.64788371553246e-01, -4.34032607891117e-01, 2.34114905585925e-01 
-1.59202325059916e-01, -4.10829818278305e-01, 2.16669172711794e-01 
-1.53616278566585e-01, -3.83415799164046e-01, 1.95427613600679e-01 
-1.48030232073255e-01, -3.54363574544124e-01, 1.77441866863481e-01 
-1.42444185579924e-01, -3.26292592258470e-01, 1.57974613401281e-01 
-1.36858139086594e-01, -3.01335746583590e-01, 1.40241276676745e-01 
-1.31272092593264e-01, -2.84384927571292e-01, 1.29981013036237e-01 
-1.25686046099933e-01, -2.71122575972263e-01, 1.20913882413701e-01 
-1.20099999606603e-01, -2.57091108683957e-01, 1.09883742599201e-01 
-1.14513953113273e-01, -2.40270503637241e-01, 9.78605015385455e-02 
-1.08927906619942e-01, -2.25741631527013e-01, 8.86430032415459e-02 
-1.03341860126612e-01, -2.15745775036897e-01, 8.20564164229876e-02 
-9.77558136332815e-02, -2.05225987125449e-01, 7.62403974213804e-02 
-9.21697671399511e-02, -1.91240742160633e-01, 6.85441291906478e-02 
-8.65837206466207e-02, -1.75233846275030e-01, 5.95397000881231e-02 
-8.09976741532904e-02, -1.64577795197691e-01, 5.38095442506299e-02 
