Strain, Tx, Tz 
-3.41659146046001e-01, -2.74977668141450e+00, 1.87869363050454e+00 
-3.34756941075375e-01, -2.44187140923108e+00, 1.64665364823885e+00 
-3.27854736104748e-01, -2.25593788485664e+00, 1.49497843354112e+00 
-3.20952531134122e-01, -2.03934351637615e+00, 1.32380127881938e+00 
-3.14050326163496e-01, -1.86531911329087e+00, 1.18836572801441e+00 
-3.07148121192870e-01, -1.74610679049996e+00, 1.09608673591993e+00 
-3.00245916222243e-01, -1.56444181542831e+00, 9.58036066762921e-01 
-2.93343711251617e-01, -1.39667048603090e+00, 8.30998940600798e-01 
-2.86441506280991e-01, -1.27637881530631e+00, 7.41871493272491e-01 
-2.79539301310364e-01, -1.17991292064253e+00, 6.73707907675482e-01 
-2.72637096339738e-01, -1.08274492598610e+00, 6.07186621297818e-01 
-2.65734891369112e-01, -9.90571311327060e-01, 5.45183547805078e-01 
-2.58832686398486e-01, -9.13672198530645e-01, 4.89211495683400e-01 
-2.51930481427859e-01, -8.22831134573978e-01, 4.21368965727768e-01 
-2.45028276457233e-01, -7.58307636342929e-01, 3.79252015378269e-01 
-2.38126071486607e-01, -7.08850055187314e-01, 3.47011818957825e-01 
-2.31223866515980e-01, -6.59282104977241e-01, 3.13917612341791e-01 
-2.24321661545354e-01, -6.07162379959538e-01, 2.83369435521917e-01 
-2.17419456574728e-01, -5.65619846250191e-01, 2.59269671907147e-01 
-2.10517251604102e-01, -5.26994781038542e-01, 2.34132727028096e-01 
-2.03615046633475e-01, -4.83422031099264e-01, 2.06228892472852e-01 
-1.96712841662849e-01, -4.50265561864841e-01, 1.88483045734918e-01 
-1.89810636692223e-01, -4.22516008689583e-01, 1.70848365393756e-01 
-1.82908431721596e-01, -3.93073954939004e-01, 1.51783076769982e-01 
-1.76006226750970e-01, -3.66331081800504e-01, 1.39127862376080e-01 
-1.69104021780344e-01, -3.44847565995387e-01, 1.28134328794552e-01 
-1.62201816809718e-01, -3.23203988770831e-01, 1.15977770368221e-01 
-1.55299611839091e-01, -2.96570639365081e-01, 1.02970976168670e-01 
-1.48397406868465e-01, -2.72834680808464e-01, 9.15852812944786e-02 
-1.41495201897839e-01, -2.59267225438359e-01, 8.35057022613056e-02 
-1.34592996927212e-01, -2.39486492092031e-01, 7.55945452580328e-02 
-1.27690791956586e-01, -2.18406701532453e-01, 7.01180024381211e-02 
-1.20788586985960e-01, -2.04454177814498e-01, 6.40773800830820e-02 
-1.13886382015334e-01, -1.88935693978296e-01, 5.66678503169105e-02 
-1.06984177044707e-01, -1.70877832902932e-01, 4.85066258758707e-02 
-1.00081972074081e-01, -1.59550311198921e-01, 4.42652804671140e-02 
-9.31797671034548e-02, -1.51145993150083e-01, 4.19539396119213e-02 
-8.62775621328285e-02, -1.43739557606303e-01, 3.86219795619738e-02 
-7.93753571622022e-02, -1.32746057266731e-01, 3.47043650219778e-02 
-7.24731521915759e-02, -1.19094588429743e-01, 3.05830609260985e-02 
-6.55709472209497e-02, -1.07644458692373e-01, 2.70000437215439e-02 
-5.86687422503234e-02, -9.23447103315660e-02, 2.21889707090456e-02 
-5.17665372796971e-02, -8.10861243090950e-02, 1.78694505922523e-02 
-4.48643323090708e-02, -7.04652684087757e-02, 1.42315541875637e-02 
-3.79621273384445e-02, -6.04141179008864e-02, 1.19146868364594e-02 
-3.10599223678183e-02, -4.93173296580428e-02, 1.19252843450902e-02 
-2.41577173971920e-02, -3.92488488042975e-02, 1.05542643673492e-02 
-1.72555124265657e-02, -2.64131482340037e-02, 5.49273690950674e-03 
-1.03533074559394e-02, -1.35483351405058e-02, 1.43213515645487e-03 
-3.45110248531309e-03, -4.93116257474150e-03, 7.67314587437188e-04 
3.45110248531315e-03, 4.93116257474157e-03, -7.67314587437264e-04 
1.03533074559394e-02, 1.94069607619759e-02, -4.54405496693505e-03 
1.72555124265657e-02, 3.29988007131986e-02, -8.71947158321352e-03 
2.41577173971920e-02, 4.15747343153419e-02, -1.12098877844742e-02 
3.10599223678183e-02, 5.01805945732609e-02, -1.40541968609034e-02 
3.79621273384445e-02, 5.85809481418128e-02, -1.77089103962741e-02 
4.48643323090709e-02, 7.13431478073901e-02, -2.00649634321510e-02 
5.17665372796971e-02, 8.99240246784034e-02, -2.24958911647028e-02 
5.86687422503234e-02, 1.08966698893842e-01, -3.01931259930188e-02 
6.55709472209497e-02, 1.23339459391939e-01, -3.49470356604136e-02 
7.24731521915760e-02, 1.36938231298383e-01, -3.65726292302140e-02 
7.93753571622022e-02, 1.54033479644539e-01, -4.09378918292272e-02 
8.62775621328285e-02, 1.73627655535865e-01, -4.68726044983268e-02 
9.31797671034548e-02, 1.92897175053598e-01, -4.97300655970026e-02 
1.00081972074081e-01, 2.10250707158911e-01, -5.33453823725131e-02 
1.06984177044707e-01, 2.23448761337183e-01, -5.96597675543845e-02 
1.13886382015334e-01, 2.50376861143905e-01, -6.75687777279982e-02 
1.20788586985960e-01, 2.86389984493355e-01, -7.62219971916964e-02 
1.27690791956586e-01, 3.05970015498192e-01, -7.98241691986733e-02 
1.34592996927213e-01, 3.26969243284256e-01, -8.29676302883592e-02 
1.41495201897839e-01, 3.49307878234845e-01, -8.68774757184173e-02 
1.48397406868465e-01, 3.76508476788648e-01, -9.31981960599454e-02 
1.55299611839091e-01, 4.10138009890166e-01, -1.00297443290333e-01 
1.62201816809718e-01, 4.51236715368097e-01, -1.06912488195559e-01 
1.69104021780344e-01, 4.90900407822094e-01, -1.12937006429457e-01 
1.76006226750970e-01, 5.35363678726255e-01, -1.19200665510921e-01 
1.82908431721596e-01, 5.79639302765780e-01, -1.24873236697898e-01 
1.89810636692223e-01, 6.33519728470649e-01, -1.30821864160175e-01 
1.96712841662849e-01, 6.94109794883302e-01, -1.36515404838267e-01 
2.03615046633475e-01, 7.46246632119181e-01, -1.42237134364207e-01 
2.10517251604102e-01, 7.95928982030134e-01, -1.46693817527027e-01 
2.17419456574728e-01, 8.62663411029666e-01, -1.50917322530519e-01 
2.24321661545354e-01, 9.43643106978404e-01, -1.55855518939312e-01 
2.31223866515980e-01, 9.99419474598184e-01, -1.58274561969829e-01 
2.38126071486607e-01, 1.07934546926498e+00, -1.58875956166393e-01 
2.45028276457233e-01, 1.18472640317199e+00, -1.57920429353771e-01 
2.51930481427859e-01, 1.27669821053307e+00, -1.56934778682823e-01 
2.58832686398486e-01, 1.37381829679178e+00, -1.53127020057681e-01 
2.65734891369112e-01, 1.51919165814663e+00, -1.45604633978214e-01 
2.72637096339738e-01, 1.65110776978597e+00, -1.36378644639403e-01 
2.79539301310364e-01, 1.79214684616394e+00, -1.21614034620337e-01 
2.86441506280991e-01, 1.99394062245926e+00, -9.63026668702421e-02 
2.93343711251617e-01, 2.15308429408817e+00, -7.52460860385137e-02 
3.00245916222243e-01, 2.29156900318885e+00, -5.53998037687026e-02 
3.07148121192869e-01, 2.47571983101570e+00, -2.30507520678557e-02 
3.14050326163496e-01, 2.76868469130782e+00, 3.46705566603284e-02 
3.20952531134122e-01, 3.04441994891925e+00, 9.47189383583026e-02 
3.27854736104748e-01, 3.33826856734847e+00, 1.59428089303466e-01 
3.34756941075375e-01, 3.56085173802191e+00, 2.15315462058513e-01 
3.41659146046001e-01, 3.82722383857630e+00, 2.85501403440578e-01 
