Strain, Tx, Tz 
-2.90977526432062e-01, -8.83174288102649e-01, 6.55336352672711e-01 
-2.85099192564748e-01, -7.98496275235419e-01, 5.83291891472584e-01 
-2.79220858697433e-01, -7.43987004953297e-01, 5.37046747614015e-01 
-2.73342524830119e-01, -7.00839330710400e-01, 4.98008895228694e-01 
-2.67464190962804e-01, -6.47668215919737e-01, 4.54503208528368e-01 
-2.61585857095490e-01, -5.94495333184950e-01, 4.10666914319382e-01 
-2.55707523228176e-01, -5.19797384485628e-01, 3.44691411736988e-01 
-2.49829189360861e-01, -4.83875922838378e-01, 3.12058662461541e-01 
-2.43950855493547e-01, -4.60540894381995e-01, 2.90167787881941e-01 
-2.38072521626233e-01, -4.27286399049820e-01, 2.56324803149035e-01 
-2.32194187758918e-01, -3.94926659183034e-01, 2.25611797908213e-01 
-2.26315853891604e-01, -3.74486202286885e-01, 2.11283026219293e-01 
-2.20437520024289e-01, -3.57131365142333e-01, 1.96479717038058e-01 
-2.14559186156975e-01, -3.42030033472940e-01, 1.81429433015308e-01 
-2.08680852289661e-01, -3.26149052974350e-01, 1.69260679497344e-01 
-2.02802518422346e-01, -3.06585777989588e-01, 1.54806647572655e-01 
-1.96924184555032e-01, -2.88851489099840e-01, 1.41779761542301e-01 
-1.91045850687717e-01, -2.73713062295244e-01, 1.32250864925715e-01 
-1.85167516820403e-01, -2.59391341128687e-01, 1.23069486866081e-01 
-1.79289182953089e-01, -2.48810125610142e-01, 1.16520095940814e-01 
-1.73410849085774e-01, -2.37340360411708e-01, 1.09172880043702e-01 
-1.67532515218460e-01, -2.22677643435309e-01, 9.75927042619252e-02 
-1.61654181351146e-01, -2.08645570657194e-01, 8.96806255477993e-02 
-1.55775847483831e-01, -1.98422704886172e-01, 8.51985330100891e-02 
-1.49897513616517e-01, -1.89802683877910e-01, 8.11797588663624e-02 
-1.44019179749202e-01, -1.82756439920956e-01, 7.86554708234760e-02 
-1.38140845881888e-01, -1.77557467031772e-01, 7.77263560640105e-02 
-1.32262512014574e-01, -1.73198426430361e-01, 7.29293784839895e-02 
-1.26384178147259e-01, -1.64930187877361e-01, 6.51108202834726e-02 
-1.20505844279945e-01, -1.52153909551957e-01, 5.87777139178611e-02 
-1.14627510412631e-01, -1.42100156326451e-01, 5.62526706626268e-02 
-1.08749176545316e-01, -1.32651279420994e-01, 5.30597021060963e-02 
-1.02870842678002e-01, -1.22751780778414e-01, 4.88069439575657e-02 
-9.69925088106873e-02, -1.13814134410153e-01, 4.28368168288809e-02 
-9.11141749433730e-02, -1.05763316326387e-01, 3.49097777316757e-02 
-8.52358410760586e-02, -9.75985158402471e-02, 2.79834517914659e-02 
-7.93575072087442e-02, -8.88258910928845e-02, 2.32474196135449e-02 
-7.34791733414298e-02, -7.85344085127088e-02, 2.09516649025555e-02 
-6.76008394741155e-02, -7.01868634538431e-02, 1.91504908807059e-02 
-6.17225056068010e-02, -6.37715498094251e-02, 1.70624959962021e-02 
-5.58441717394866e-02, -5.87378933401592e-02, 1.27885019339217e-02 
-4.99658378721723e-02, -5.44008969462034e-02, 7.91570169673299e-03 
-4.40875040048579e-02, -4.55498993510681e-02, 5.45442904563712e-03 
-3.82091701375435e-02, -4.02899799119958e-02, 5.81255474850559e-03 
-3.23308362702291e-02, -3.86641740335505e-02, 7.37823435770825e-03 
-2.64525024029148e-02, -3.21002288761186e-02, 8.12054766799062e-03 
-2.05741685356004e-02, -2.29984149267151e-02, 7.23156001934046e-03 
-1.46958346682860e-02, -1.29362769068630e-02, 6.60077169332866e-03 
-8.81750080097159e-03, -5.70190336939871e-03, 4.96449509053103e-03 
-2.93916693365723e-03, -1.14075677990391e-03, 1.96245382300544e-03 
2.93916693365718e-03, 1.14075677990391e-03, -1.96245382300544e-03 
8.81750080097159e-03, 8.41746764612409e-03, -3.46293014552867e-03 
1.46958346682860e-02, 2.04166527768635e-02, -2.39300789550572e-03 
2.05741685356003e-02, 2.28463231643640e-02, -9.12907027394142e-04 
2.64525024029147e-02, 2.26929501829288e-02, 7.27521495274341e-04 
3.23308362702291e-02, 3.12153161937101e-02, 2.40891119910577e-03 
3.82091701375435e-02, 3.70078956524125e-02, 2.46575715147949e-03 
4.40875040048579e-02, 4.19925922355293e-02, 2.33737412125007e-03 
4.99658378721722e-02, 4.56619932489666e-02, 4.84323636573428e-03 
5.58441717394866e-02, 4.86139596226225e-02, 8.42218394453390e-03 
6.17225056068010e-02, 5.07959581546506e-02, 1.13208860160355e-02 
6.76008394741154e-02, 5.60766808586554e-02, 1.14914406166955e-02 
7.34791733414297e-02, 6.38946930985411e-02, 1.00696312626716e-02 
7.93575072087441e-02, 6.25296799725245e-02, 1.94569816257860e-02 
8.52358410760586e-02, 5.64738711970003e-02, 3.10442622491129e-02 
9.11141749433729e-02, 5.33484250373497e-02, 3.57860481182641e-02 
9.69925088106873e-02, 5.54436220497675e-02, 3.74756514920668e-02 
1.02870842678002e-01, 5.75000275176431e-02, 3.76117836029171e-02 
1.08749176545316e-01, 6.13739117287283e-02, 3.69749486596740e-02 
1.14627510412630e-01, 6.58479186455404e-02, 3.69369159301035e-02 
1.20505844279945e-01, 6.94400903517702e-02, 3.93310302115985e-02 
